timestamp,Debug2,120cm ,20hz(50ms)
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1192,,
1.47221E+12,1192,,
1.47221E+12,1218,,
1.47221E+12,1218,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1272,,
1.47221E+12,1272,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1246,,
1.47221E+12,1246,,
1.47221E+12,1235,,
1.47221E+12,1235,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1205,,
1.47221E+12,1205,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1217,,
1.47221E+12,1217,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1246,,
1.47221E+12,1246,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1215,,
1.47221E+12,1215,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1249,,
1.47221E+12,1249,,
1.47221E+12,1213,,
1.47221E+12,1213,,
1.47221E+12,1213,,
1.47221E+12,1213,,
1.47221E+12,1244,,
1.47221E+12,1244,,
1.47221E+12,1217,,
1.47221E+12,1217,,
1.47221E+12,1264,,
1.47221E+12,1264,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1205,,
1.47221E+12,1205,,
1.47221E+12,1205,,
1.47221E+12,1205,,
1.47221E+12,1210,,
1.47221E+12,1210,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1249,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1271,,
1.47221E+12,1271,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1258,,
1.47221E+12,1258,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1256,,
1.47221E+12,1256,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1200,,
1.47221E+12,1200,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1244,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1184,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1208,,
1.47221E+12,1208,,
1.47221E+12,1252,,
1.47221E+12,1252,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1270,,
1.47221E+12,1270,,
1.47221E+12,1270,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1208,,
1.47221E+12,1208,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1210,,
1.47221E+12,1210,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1235,,
1.47221E+12,1235,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1252,,
1.47221E+12,1252,,
1.47221E+12,1210,,
1.47221E+12,1210,,
1.47221E+12,1210,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1261,,
1.47221E+12,1261,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1267,,
1.47221E+12,1267,,
1.47221E+12,1249,,
1.47221E+12,1249,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1243,,
1.47221E+12,1243,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1255,,
1.47221E+12,1255,,
1.47221E+12,1255,,
1.47221E+12,1255,,
1.47221E+12,1255,,
1.47221E+12,1255,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1218,,
1.47221E+12,1218,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1270,,
1.47221E+12,1270,,
1.47221E+12,1256,,
1.47221E+12,1256,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1249,,
1.47221E+12,1249,,
1.47221E+12,1249,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1266,,
1.47221E+12,1266,,
1.47221E+12,1266,,
1.47221E+12,1252,,
1.47221E+12,1252,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1244,,
1.47221E+12,1244,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1197,,
1.47221E+12,1197,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1184,,
1.47221E+12,1184,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1258,,
1.47221E+12,1258,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1257,,
1.47221E+12,1257,,
1.47221E+12,1215,,
1.47221E+12,1215,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1217,,
1.47221E+12,1217,,
1.47221E+12,1273,,
1.47221E+12,1273,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1213,,
1.47221E+12,1213,,
1.47221E+12,1262,,
1.47221E+12,1262,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1235,,
1.47221E+12,1235,,
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1214,,
1.47221E+12,1214,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1252,,
1.47221E+12,1252,,
1.47221E+12,1226,,
1.47221E+12,1226,,
1.47221E+12,1226,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1215,,
1.47221E+12,1215,,
1.47221E+12,1215,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1267,,
1.47221E+12,1267,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1244,,
1.47221E+12,1244,,
1.47221E+12,1198,,
1.47221E+12,1198,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1246,,
1.47221E+12,1246,,
1.47221E+12,1260,,
1.47221E+12,1260,,
1.47221E+12,1260,,
1.47221E+12,1260,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1212,,
1.47221E+12,1212,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1246,,
1.47221E+12,1246,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1260,,
1.47221E+12,1260,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1262,,
1.47221E+12,1262,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1220,,
1.47221E+12,1220,,
1.47221E+12,1262,,
1.47221E+12,1262,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1243,,
1.47221E+12,1243,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1235,,
1.47221E+12,1235,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1253,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1246,,
1.47221E+12,1246,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1252,,
1.47221E+12,1252,,
1.47221E+12,1218,,
1.47221E+12,1218,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1207,,
1.47221E+12,1207,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1226,,
1.47221E+12,1226,,
1.47221E+12,1226,,
1.47221E+12,1226,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1258,,
1.47221E+12,1258,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1260,,
1.47221E+12,1260,,
1.47221E+12,1257,,
1.47221E+12,1257,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1215,,
1.47221E+12,1215,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1191,,
1.47221E+12,1191,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1258,,
1.47221E+12,1258,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1226,,
1.47221E+12,1226,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1258,,
1.47221E+12,1258,,
1.47221E+12,1214,,
1.47221E+12,1214,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1199,,
1.47221E+12,1199,,
1.47221E+12,1269,,
1.47221E+12,1269,,
1.47221E+12,1269,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1207,,
1.47221E+12,1207,,
1.47221E+12,1216,,
1.47221E+12,1216,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1243,,
1.47221E+12,1243,,
1.47221E+12,1243,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1203,,
1.47221E+12,1203,,
1.47221E+12,1203,,
1.47221E+12,1221,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1245,,
1.47221E+12,1235,,
1.47221E+12,1235,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1218,,
1.47221E+12,1218,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1262,,
1.47221E+12,1262,,
1.47221E+12,1262,,
1.47221E+12,1261,,
1.47221E+12,1261,,
1.47221E+12,1261,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1217,,
1.47221E+12,1217,,
1.47221E+12,1246,,
1.47221E+12,1246,,
1.47221E+12,1246,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1220,,
1.47221E+12,1220,,
1.47221E+12,1244,,
1.47221E+12,1244,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1262,,
1.47221E+12,1262,,
1.47221E+12,1256,,
1.47221E+12,1256,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1202,,
1.47221E+12,1202,,
1.47221E+12,1219,,
1.47221E+12,1219,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1231,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1227,,
1.47221E+12,1227,,
1.47221E+12,1256,,
1.47221E+12,1256,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1245,,
1.47221E+12,1212,,
1.47221E+12,1212,,
1.47221E+12,1217,,
1.47221E+12,1217,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1218,,
1.47221E+12,1218,,
1.47221E+12,1218,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1226,,
1.47221E+12,1226,,
1.47221E+12,1203,,
1.47221E+12,1203,,
1.47221E+12,1203,,
1.47221E+12,1203,,
1.47221E+12,1275,,
1.47221E+12,1275,,
1.47221E+12,1255,,
1.47221E+12,1255,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1223,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1244,,
1.47221E+12,1244,,
1.47221E+12,1244,,
1.47221E+12,1236,,
1.47221E+12,1236,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1252,,
1.47221E+12,1252,,
1.47221E+12,1256,,
1.47221E+12,1256,,
1.47221E+12,1220,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1226,,
1.47221E+12,1226,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1252,,
1.47221E+12,1252,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1246,,
1.47221E+12,1246,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1218,,
1.47221E+12,1218,,
1.47221E+12,1201,,
1.47221E+12,1201,,
1.47221E+12,1201,,
1.47221E+12,1286,,
1.47221E+12,1286,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1209,,
1.47221E+12,1209,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1244,,
1.47221E+12,1244,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1208,,
1.47221E+12,1208,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1229,,
1.47221E+12,1229,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1262,,
1.47221E+12,1262,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1235,,
1.47221E+12,1235,,
1.47221E+12,1234,,
1.47221E+12,1234,,
1.47221E+12,1214,,
1.47221E+12,1214,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1199,,
1.47221E+12,1199,,
1.47221E+12,1245,,
1.47221E+12,1245,,
1.47221E+12,1224,,
1.47221E+12,1224,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1233,,
1.47221E+12,1257,,
1.47221E+12,1257,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1243,,
1.47221E+12,1243,,
1.47221E+12,1243,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1235,,
1.47221E+12,1235,,
1.47221E+12,1225,,
1.47221E+12,1225,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1265,,
1.47221E+12,1265,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1230,,
1.47221E+12,1230,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1214,,
1.47221E+12,1214,,
1.47221E+12,1214,,
1.47221E+12,1269,,
1.47221E+12,1269,,
1.47221E+12,1269,,
1.47221E+12,1200,,
1.47221E+12,1200,,
1.47221E+12,1262,,
1.47221E+12,1262,,
1.47221E+12,1266,,
1.47221E+12,1266,,
1.47221E+12,1238,,
1.47221E+12,1238,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1214,,
1.47221E+12,1214,,
1.47221E+12,1219,,
1.47221E+12,1219,,
1.47221E+12,1219,,
1.47221E+12,1206,,
1.47221E+12,1206,,
1.47221E+12,1241,,
1.47221E+12,1241,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1248,,
1.47221E+12,1258,,
1.47221E+12,1258,,
1.47221E+12,1258,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1228,,
1.47221E+12,1228,,
1.47221E+12,1259,,
1.47221E+12,1259,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1217,,
1.47221E+12,1217,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1239,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1250,,
1.47221E+12,1250,,
1.47221E+12,1211,,
1.47221E+12,1211,,
1.47221E+12,1237,,
1.47221E+12,1237,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1247,,
1.47221E+12,1221,,
1.47221E+12,1221,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1222,,
1.47221E+12,1255,,
1.47221E+12,1255,,
1.47221E+12,1242,,
1.47221E+12,1242,,
1.47221E+12,1203,,
1.47221E+12,1203,,
1.47221E+12,1201,,
1.47221E+12,1201,,
1.47221E+12,1251,,
1.47221E+12,1251,,
1.47221E+12,1232,,
1.47221E+12,1232,,
1.47221E+12,1219,,
1.47221E+12,1219,,
1.47221E+12,1254,,
1.47221E+12,1254,,
1.47221E+12,1240,,
1.47221E+12,1240,,
1.47221E+12,1264,,
1.47221E+12,1264,,
